ID,Order ID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
3582,32dad489-cd11-4f4d-b232-9f520f90ac03,2023-02-17,2022-11-07,Standard Class,328502,Michael Hernandez,Home Office,Turks and Caicos Islands,Jamesfort,New Hampshire,27807,East,fb9cfe27-98e6-4c95-8e37-a131f6eebb04,Technology,Tables,Open-architected human-resource challenge,235.81,5,0.21,61.88
3583,0fcd79c2-d403-4b81-90bc-71e3d1a71a62,2021-10-15,2022-03-09,First Class,552104,Joel Martin,Consumer,Mexico,Lake Christianside,Rhode Island,69374,South,31da69c5-357b-4fee-b92f-e05eb32e6ac8,Furniture,Tables,Synchronized optimal analyzer,33.34,7,0.38,16.38
3584,a126eb16-7d5c-4cce-b051-564955870cc4,2021-12-09,2022-08-28,Same Day,138736,Debra King,Home Office,United States of America,Millsstad,Idaho,73674,East,b8fe126a-084e-4589-a715-e5dc5081ddcb,Technology,Storage,Phased dedicated approach,418.96,4,0.26,75.73
3585,1c250011-94e7-4f70-8e99-9d49f8460173,2022-05-05,2022-05-20,Standard Class,812734,Jasmin Peterson,Corporate,Trinidad and Tobago,Port Robin,Mississippi,38036,North,1c26d861-dce3-4991-85e3-d16417d6576a,Furniture,Storage,Distributed eco-centric forecast,944.44,2,0.1,51.34
3586,3aa2a155-1ac7-4bb8-a759-85fce0effe12,2022-04-22,2021-10-15,Same Day,146866,Tiffany Andrews,Corporate,Saint Pierre and Miquelon,Bankschester,California,30374,East,c43f1065-fa31-4be1-bea9-2f7974336946,Furniture,Storage,Digitized leadingedge hardware,83.66,7,0.17,80.75
3587,5703821a-d2a9-4a5a-90e8-81d33158d17b,2021-09-16,2021-07-17,Same Day,722592,Samantha Davis,Home Office,Tajikistan,Stewartland,Colorado,59581,East,59054166-a013-4e01-9998-77c07c4aadbd,Furniture,Accessories,Cloned didactic ability,205.86,3,0.37,9.34
3588,96b58dd1-8ddd-4918-aff5-5822977fafa1,2021-11-11,2021-07-12,Second Class,392858,Joseph Powers,Corporate,Guam,Fletcherhaven,Louisiana,84697,East,699324d7-91cd-49b7-ba12-684fe41259e8,Furniture,Tables,Reduced non-volatile intranet,436.65,3,0.02,4.48
3589,703d4821-6c9e-4d27-abae-2361ee59dab1,2021-10-11,2022-06-01,Same Day,373521,Victoria Morales,Corporate,Comoros,Randallland,Indiana,70570,North,e7ecff27-c7c4-4570-bf53-c26e16bfbf45,Furniture,Accessories,Synergistic 24/7 migration,371.87,4,0.31,69.13
3590,add4117a-1d84-4d07-a89d-91ed2e336539,2021-10-20,2022-09-05,Second Class,106635,David Murphy,Corporate,Belgium,East Sharonhaven,Delaware,47642,South,14a86476-7915-42d9-a006-2a83d8ad457e,Technology,Chairs,Phased multimedia frame,847.62,7,0.03,96.95
3591,60f7dec1-eac5-4475-8f42-c30038c6fd7b,2022-03-29,2021-06-30,Second Class,879300,Samuel Brown,Corporate,Bhutan,West Scott,Delaware,74629,North,f26a8b52-e3b3-4b8e-97ab-9241af33f333,Office Supplies,Storage,Diverse neutral parallelism,415.31,10,0.09,39.18
3592,3df7132f-69f0-46c9-9bcd-47fbe97d1d4e,2022-05-29,2021-08-16,Standard Class,980244,Daniel Franklin,Home Office,Zambia,New Johnville,Pennsylvania,08916,West,ff1e333f-4f26-42d1-a70f-f428a7f4558b,Technology,Tables,De-engineered explicit system engine,484.45,9,0.05,26.49
3593,f4372618-8f47-4016-9e7c-4f2c44182bd9,2022-02-26,2022-12-04,Second Class,368521,Mr. Matthew Murphy III,Corporate,Guinea-Bissau,East Kellybury,Vermont,40396,South,4b880971-a85a-4e3b-ba24-1b83fa5fd3f4,Technology,Accessories,Balanced client-driven Graphic Interface,355.48,4,0.26,5.24
3594,e10c1dae-f2cb-4b75-8a76-6f424d4ba617,2021-07-13,2022-10-02,Same Day,117758,Paul Willis,Home Office,Sao Tome and Principe,Beckberg,Ohio,71076,East,eb56ec01-4a18-4555-8adc-0692317f4f6f,Technology,Phones,Switchable 3rdgeneration Internet solution,616.22,7,0.42,41.41
3595,396b2329-e13a-42c2-ba90-be62f622a285,2021-04-25,2021-10-16,Same Day,378253,Jennifer Miller,Home Office,San Marino,East Eric,Missouri,25888,South,48d49231-eb41-4fc3-ac24-1767ea568b19,Office Supplies,Storage,Streamlined asynchronous product,194.14,2,0.24,22.14
3596,bfde463d-7a9a-4a60-885a-f6107131cf1d,2021-11-29,2022-10-26,Same Day,253322,Aaron West,Corporate,Romania,West Michael,Arkansas,25674,South,6f01f858-0e25-4de8-b092-bedc7de66e80,Furniture,Storage,Persistent 3rdgeneration open system,8.26,9,0.47,11.79
3597,99a79e16-0b4a-4ca3-a5bb-e8d400648106,2022-09-06,2022-07-26,Same Day,358386,Amanda Morrison,Home Office,Jersey,Briggsside,North Dakota,82800,West,9c47a784-9ec0-4426-856b-b9e710a33f31,Furniture,Chairs,Cross-platform executive monitoring,370.09,2,0.04,12.85
3598,8865f06f-f7b6-46a0-8762-71c7b9032d55,2022-12-03,2022-02-11,Second Class,821061,Patricia Reyes,Consumer,Taiwan,New Michaelland,Mississippi,42680,North,e25f5a36-5a96-4cee-80b0-9f407aebdce8,Technology,Phones,Enhanced regional protocol,572.86,1,0.05,47.76
3599,b3e3236e-eabf-43dd-bcf7-5b15a5b2d582,2022-09-21,2023-04-12,Standard Class,224167,Sheri Delgado,Corporate,Mauritius,South Lindamouth,Colorado,21122,East,4443d332-4e71-418b-a736-031df2ab0b89,Furniture,Bookcases,Persistent encompassing utilization,552.43,3,0.08,23.11
3600,d200bd15-4dca-4a7d-a255-1935fabf0f6e,2022-03-02,2022-02-10,Second Class,456144,Sandra Mathews,Corporate,Ethiopia,North Jamesside,Kansas,61868,East,050ccfea-976b-4332-b200-f7c5090f7d68,Technology,Tables,Innovative logistical matrix,835.53,1,0.07,66.46
3601,a1985725-b0cd-48a4-9e9f-4b77b839e4d4,2021-10-31,2022-05-04,Standard Class,263763,Warren Johnson,Consumer,Ireland,Georgeberg,Hawaii,94449,South,92f63521-d88c-435f-a2f0-24ac0cc1b6b9,Furniture,Accessories,Synergistic regional hierarchy,322.37,1,0.08,19.55
3602,5727206d-442e-4baa-8b00-2758c485500a,2022-09-10,2022-06-16,Standard Class,846467,Susan Cox,Home Office,Fiji,Nicholasberg,Hawaii,81866,North,e8a18141-3357-466e-a898-6c49292bec01,Office Supplies,Tables,Realigned multi-state synergy,740.94,6,0.17,25.51
3603,22bb9a51-73fc-4581-ba06-0632d3d7b5f6,2021-08-29,2022-09-06,First Class,184043,Gary Lee,Corporate,Madagascar,Patricktown,Arizona,39426,West,c7016277-eb38-4c8d-99d7-c9eb4cb1f7a6,Office Supplies,Bookcases,Future-proofed intermediate application,922.71,6,0.41,49.63
3604,863442b4-70a2-4c9a-8d2e-b43ab97994ab,2022-11-02,2023-02-03,Standard Class,600262,Nicole Fisher,Corporate,Cambodia,Batesside,Arkansas,76742,North,3b1cca66-047e-46fd-b2c9-74e511273026,Office Supplies,Accessories,Virtual real-time knowledge user,559.35,2,0.06,52.36
3605,bcd77055-64dc-4c0d-9c56-f0b08ac7498e,2023-03-14,2022-05-03,Standard Class,197746,Melanie Walton,Corporate,Samoa,Gonzalezhaven,Maryland,60558,South,50be80ad-4456-43c4-9484-9dd0bba4b360,Office Supplies,Storage,Integrated object-oriented implementation,643.75,4,0.24,56.99
3606,e2c07e62-e1d0-4674-8084-d594c5452b5d,2021-12-05,2022-02-22,Second Class,994469,Danielle Lee,Corporate,Ecuador,Mortonland,Connecticut,62908,East,2481c7ed-588f-4e3b-9b91-1931f34bc9b2,Technology,Tables,Multi-layered neutral implementation,744.27,9,0.25,51.69
3607,8bc2d674-d869-4f2a-84ea-f2e6a37f6991,2021-12-20,2022-08-27,Standard Class,108445,Jim Berg,Corporate,United States Minor Outlying Islands,Clintonport,Kansas,08419,East,c4e020d2-a44f-484f-921a-f2f51a03af5d,Office Supplies,Storage,Cross-platform zero administration archive,610.86,7,0.35,94.51
3608,33365e7e-5c18-4430-85e0-c58c62b00d88,2022-08-14,2022-10-10,Standard Class,860883,Jessica Owens,Home Office,Slovenia,Port Ryanhaven,Hawaii,64332,North,66272a8e-2b1f-4a45-a131-62ff4dc254a5,Technology,Phones,Advanced reciprocal model,594.7,5,0.48,13.15
3609,407259aa-35e7-4e5f-8a15-cd93d9198c04,2022-01-04,2022-02-22,Second Class,610893,David Brown,Home Office,Tuvalu,Lake Craig,Kansas,34754,North,27fbea32-cd51-40e7-baed-e6c93aca6f0d,Office Supplies,Accessories,Phased client-driven policy,605.12,10,0.37,15.29
3610,cc03ba60-9ec4-4aff-9054-4cc254a8ac46,2023-02-16,2021-06-24,Second Class,182668,Christopher Adams,Home Office,Taiwan,Port Trevorhaven,Washington,71359,West,282f8f46-fa07-4f02-850d-106bf63eff3c,Technology,Phones,Phased 6thgeneration instruction set,174.76,2,0.05,71.42
3611,11740aa6-1bda-4f88-83bb-4f9d14e6b765,2021-12-08,2022-07-02,Second Class,699769,Tyler Rivera,Consumer,Egypt,East Allison,Kansas,26340,South,5f4739ca-6c3f-4c18-9c59-2917fd9bfa56,Furniture,Phones,Reduced zero-defect infrastructure,494.83,6,0.24,17.69
3612,2fb7c660-c82a-435b-8f67-fd036c752c94,2022-03-09,2021-06-09,Standard Class,403983,Jamie Phillips,Corporate,Congo,East Robertberg,Alaska,19049,West,45c8622b-ce15-47f7-8539-8e482f96eacc,Technology,Accessories,Progressive secondary hardware,134.21,4,0.08,41.62
3613,6ce8c9e1-f799-4292-a2fd-ce765f992112,2022-11-08,2022-03-27,First Class,194100,Robert Vazquez,Consumer,Guinea,West William,Connecticut,10617,West,f510ffba-863d-4246-91b2-a5c36c90c180,Furniture,Accessories,Re-engineered demand-driven focus group,445.12,7,0.09,70.6
3614,c604202c-0931-4327-b287-494664b5250d,2021-07-19,2021-08-26,Second Class,886321,Nicholas Brown,Home Office,Antigua and Barbuda,West Joe,New Mexico,19602,South,fa92f9a4-8d46-4c0b-9a33-73665f2b1b4c,Furniture,Accessories,Re-contextualized real-time definition,241.55,2,0.28,29.04
3615,6da0d5cb-3ea1-4519-b545-a4d9579be780,2022-07-25,2022-08-21,First Class,458022,Melinda Barnes,Corporate,Portugal,Port Kathystad,Florida,43349,East,4bda22d3-56e0-464b-b9aa-1c1167004020,Furniture,Copiers,Robust reciprocal project,23.01,3,0.38,56.88
3616,d16751a3-74bb-4399-b139-3eba8ee6bad9,2021-11-29,2022-12-03,Standard Class,620365,Michael Hill,Corporate,Ecuador,Bruceview,New Hampshire,18265,East,181b6e11-aee4-4374-b374-da25869ace3f,Office Supplies,Storage,Distributed zero tolerance model,390.98,4,0.36,96.01
3617,097ce820-f6fd-4667-94a9-bdc141147e49,2021-05-02,2021-06-14,Standard Class,856676,Richard Lee,Consumer,Mexico,Angelamouth,Washington,04514,East,b23ca52a-77e1-4e34-9183-e0e5bbf2a57f,Technology,Chairs,Enterprise-wide asynchronous knowledgebase,136.04,5,0.31,91.61
3618,52d934e9-b0e5-4e29-8cc7-ab7ed53edac9,2021-09-13,2021-10-09,Second Class,281550,Sandra Adkins,Corporate,Albania,Michelleport,South Carolina,14229,West,7e2e92bc-a335-4dd6-b361-c4e1fe5d753c,Office Supplies,Phones,Automated homogeneous circuit,619.71,6,0.15,31.48
3619,2d74eb33-a5bd-4fd5-a7ed-6e0d4f1bf687,2022-12-17,2021-10-06,First Class,751948,Alexander Harris,Home Office,Peru,Cortezmouth,Georgia,04456,East,de7fb9dd-6e2e-4529-a402-e749d83559c1,Office Supplies,Phones,Enterprise-wide intangible ability,122.33,3,0.1,40.34
3620,2678a65b-1f16-49bf-9e07-83408431eed6,2021-08-21,2023-02-28,Standard Class,121145,Megan Ruiz,Corporate,Cameroon,Steveton,South Dakota,26655,East,1dd20f10-9434-4175-bf01-ddf7fa7626d8,Furniture,Copiers,Automated 3rdgeneration knowledge user,646.01,2,0.48,14.17
3621,810ebf44-ef05-4648-9e0b-ee67cf069fdf,2022-09-06,2022-06-09,Same Day,586383,Angela Villa,Consumer,Monaco,New Luisside,Alabama,41979,South,13013e46-9311-4a26-abec-894565b39b06,Furniture,Accessories,Quality-focused web-enabled functionalities,936.07,4,0.49,90.46
3622,724dce5a-1083-4a9f-933b-ccbebdea0319,2021-06-10,2022-07-16,Second Class,508479,Justin Daniels,Corporate,Honduras,East Carlos,Florida,06028,South,9fb8660d-9a27-43ba-9025-393dd1298e4f,Furniture,Bookcases,Proactive optimizing firmware,57.61,1,0.48,65.69
3623,fc594449-21e0-45ee-9025-7d385f8961cf,2023-04-08,2021-06-23,Standard Class,472171,Jessica Henderson,Consumer,Brunei Darussalam,Robleshaven,New Jersey,23942,South,221a453d-9098-4ade-b1bb-dbf74a8b5712,Office Supplies,Tables,Up-sized fresh-thinking contingency,239.71,6,0.15,8.76
3624,8418d7c7-067a-4e4d-98d9-4fc0b8237400,2022-01-13,2022-10-19,Same Day,106247,Anna Cox,Corporate,Tuvalu,Christinehaven,Indiana,24636,West,a41bcada-59a0-4979-bf63-609978e2f47a,Furniture,Tables,Phased full-range groupware,722.73,6,0.17,35.0
3625,23cac463-21df-401e-a20b-8ad7e7b4430c,2021-08-03,2022-07-20,First Class,950983,Robert Patterson,Home Office,Poland,Tylerview,New Jersey,62125,West,47fc2aee-7df3-479e-9285-424811adb4bc,Furniture,Chairs,Pre-emptive secondary service-desk,541.95,5,0.01,43.21
3626,8fa83f00-a920-421e-8eb6-3ca469548048,2023-04-24,2022-09-05,Second Class,976044,Adrian Horton,Home Office,Somalia,South Molly,South Carolina,83634,North,4ef2a463-df09-457b-ae7c-fb87a7e8a44c,Office Supplies,Bookcases,Total stable Internet solution,160.95,6,0.05,36.4
3627,388b8b73-2898-4c00-b9f9-6eede65f3fc0,2022-09-15,2021-05-28,Second Class,562842,Nicole Jackson,Consumer,Denmark,Littleland,Pennsylvania,53481,East,92999ca2-894b-4c95-9a33-3f7735d6e54a,Technology,Tables,Networked leadingedge architecture,622.75,2,0.22,11.94
3628,a5e59789-d50e-464a-8e9e-821643fac8c2,2022-06-30,2021-05-13,Standard Class,748194,Crystal Parker,Corporate,Paraguay,New Brittneyfurt,Virginia,82103,East,b9df2ff4-1827-417d-9b2b-2f7cb8b01a1e,Technology,Accessories,Assimilated grid-enabled protocol,810.33,3,0.44,51.64
3629,fe7ac155-fabc-4e8e-b7a7-bca7b879dc4c,2021-07-25,2022-05-23,First Class,667497,Jason Phillips,Consumer,Djibouti,Kevinhaven,Virginia,06056,North,97f97f99-4fb3-4651-aadb-f977318fc2a6,Furniture,Accessories,Ergonomic logistical ability,724.81,7,0.26,24.02
3630,41edb209-f226-46f6-9ea7-e10c99b25ec2,2023-01-21,2021-09-05,First Class,878570,Maria Moore,Home Office,Niger,Smithmouth,Florida,13376,West,1cba21dd-1e0c-4263-9d63-10a003cb47b9,Furniture,Phones,Vision-oriented executive core,180.42,4,0.08,19.81
3631,4e341e5b-1d93-4c23-9663-94aa2e9d599f,2021-05-07,2022-06-27,Second Class,824130,Karen Perez,Home Office,Kuwait,Bakerhaven,Hawaii,26070,South,9d9845a3-9f2a-42d7-b6be-98ce3a59cb09,Technology,Bookcases,Customer-focused scalable infrastructure,660.55,1,0.36,15.14
3632,46db50cc-cfd8-4ebc-be69-dba6f095e74a,2023-03-01,2022-02-23,First Class,450054,Michelle Sanchez,Home Office,Kenya,Lake Kathleen,South Dakota,91135,North,550a7a51-e91e-46c4-b346-c87a2f6c815a,Technology,Chairs,Fully-configurable 4thgeneration moderator,777.63,6,0.22,54.99
3633,c2a73864-5a53-4290-9dde-c48d84d436ea,2022-02-16,2023-01-15,Standard Class,455459,Linda Holloway,Home Office,Austria,Port Heatherside,Arizona,68777,South,61f7ee9f-9ff2-446d-afb4-387f0f083fc4,Furniture,Tables,Upgradable bifurcated functionalities,339.47,6,0.16,16.02
3634,90fdf873-383d-4afe-a6af-9863bd15fd00,2022-08-01,2022-03-10,Standard Class,706508,Matthew Erickson,Consumer,Uzbekistan,Lunaside,Idaho,03262,North,058781da-5063-421f-8127-7f211c7c29b3,Office Supplies,Chairs,Seamless systemic time-frame,999.83,5,0.32,40.83
3635,7fc8908d-902d-4d7e-8163-fdf6e52a30b2,2022-11-12,2023-01-07,Second Class,263765,Rachel Wheeler,Home Office,Finland,Lake Jasmine,Wisconsin,18443,North,304ec230-32d0-4734-a5f2-a9da325ce657,Furniture,Copiers,Versatile reciprocal interface,32.64,10,0.34,80.44
3636,7d162e87-9c15-43ef-9487-28547526c364,2023-01-29,2023-01-17,Same Day,433896,Brad Price,Corporate,Guam,Stacymouth,Michigan,95726,North,9386195f-fc91-42e5-bd66-d304786273ed,Office Supplies,Phones,Reduced object-oriented analyzer,286.8,7,0.33,72.63
3637,440fdf68-21d8-4632-becd-1a5eabff34ee,2022-11-05,2023-01-20,Standard Class,772882,Samantha Villa,Corporate,Italy,Johnsonville,Texas,67622,West,12c1ea22-b6a6-411a-ac1a-0e9b1849dcaa,Furniture,Phones,Public-key scalable leverage,528.75,2,0.14,21.64
3638,ead6126e-f415-4cfe-80be-6c6c482cbdf9,2023-01-11,2022-10-26,First Class,575825,Connie Barnes,Consumer,Malta,Arroyoberg,Connecticut,34135,South,77b10e46-b70b-4115-9253-a8c0604506d6,Office Supplies,Accessories,Object-based optimal budgetary management,494.56,9,0.05,21.03
3639,83a7524c-9722-42c3-bdac-69ea91ffa64a,2021-06-21,2021-08-12,Standard Class,196303,Shannon Lozano,Corporate,Tuvalu,Riveramouth,Utah,01261,West,c36da6c7-b974-48e8-813c-ba3a6783cea9,Furniture,Phones,Total asynchronous info-mediaries,931.32,5,0.33,77.49
3640,c194dce2-94f8-41df-a732-0ba2ad529547,2021-08-04,2021-05-11,Same Day,924321,Patrick Smith,Home Office,Cape Verde,Berrymouth,Mississippi,88340,West,f8e71857-f2f8-459e-b65a-68e26caf0e92,Technology,Chairs,Innovative exuding paradigm,971.8,3,0.18,4.54
3641,ffc9e1ea-badd-4dea-854e-9d92e3ceb4bb,2021-11-25,2021-09-13,First Class,503273,Anne Chaney,Consumer,New Zealand,Rubiofurt,Louisiana,97522,East,3fded9d2-6ea7-4616-b9f7-fc67c578cc26,Technology,Storage,Profound secondary secured line,604.34,8,0.07,16.89
3642,beb3e9d6-8523-4cd6-a635-7ee50ccf03a9,2022-09-13,2022-01-01,Standard Class,202020,Barbara Ellis,Consumer,Bulgaria,West Kimberlyshire,Indiana,18956,South,13faaee9-f294-43a2-a5d3-420371a9762d,Office Supplies,Bookcases,Multi-tiered tangible knowledge user,71.92,6,0.34,25.86
3643,79dfb18c-11be-463e-ac8d-ec4a66ec092a,2021-06-09,2022-06-28,First Class,164001,Dr. Tracy Lang,Consumer,South Georgia and the South Sandwich Islands,Clarkville,Connecticut,11640,South,4d2a115c-16bd-49a7-b641-548ff8994864,Furniture,Copiers,Visionary next generation throughput,547.55,1,0.34,89.4
3644,7cd4660e-26a0-46bd-ab19-6944793bfb05,2022-02-21,2022-05-17,Standard Class,257686,Jennifer Jones,Consumer,Canada,Robertsonshire,North Carolina,51038,North,c514f46f-4e15-4a3a-afa5-470a507ed58c,Technology,Accessories,Implemented neutral leverage,401.4,8,0.33,75.66
3645,8d44afd7-9d76-442e-8edd-f2f3785fc129,2021-11-28,2022-01-03,Standard Class,433847,Juan Fischer,Consumer,Bouvet Island (Bouvetoya),Jodyhaven,Nebraska,64989,East,de58f6cc-04d9-4633-9334-34457358ad75,Office Supplies,Copiers,Mandatory asynchronous middleware,832.58,2,0.34,76.8
3646,3eef34a8-087c-4141-995a-1e6c4ce80726,2021-08-12,2022-08-22,Second Class,833156,Melissa Bush,Home Office,Eritrea,South Lisachester,Washington,46637,East,ec8b2e8f-c046-467f-aa31-582d64b723b5,Office Supplies,Storage,Multi-lateral secondary model,139.61,5,0.34,2.72
3647,81ea3153-9155-4fdd-8253-cb66aa6cdb3c,2022-09-02,2022-10-30,Same Day,156889,Jennifer Dean,Home Office,Suriname,Harveyside,Wisconsin,05722,South,df1a48ca-0f6b-4319-98ee-23ba885db249,Furniture,Accessories,Automated bifurcated synergy,524.54,10,0.19,14.34
3648,cd5dc61e-1143-4dd5-a6dd-8933d941d019,2022-12-23,2022-08-19,Second Class,907882,David Richardson,Consumer,South Georgia and the South Sandwich Islands,Taylormouth,South Carolina,74107,North,97bf4059-0b45-4662-a3a1-59088bcadd93,Technology,Tables,Adaptive bi-directional superstructure,894.23,10,0.02,16.45
3649,7e623e4e-ef00-4421-8868-f304cfac7b95,2022-03-08,2022-09-19,Same Day,296284,Katie Campbell,Consumer,Cape Verde,Smithberg,Missouri,38448,North,496bc798-a543-40f5-b6c1-09681ba46890,Office Supplies,Chairs,Implemented systemic structure,845.97,7,0.16,84.74
3650,4739e26b-78f5-4211-a9de-c51ffb0df1b8,2022-09-05,2022-08-31,Second Class,220484,Michael Jenkins,Consumer,Burkina Faso,West Maurice,Indiana,02003,South,3fb6bc27-3caf-45ef-8695-f75cc299dc39,Technology,Phones,Integrated mobile complexity,157.47,6,0.09,88.08
3651,da1aa461-29e6-4e81-8af5-e24111dca3a0,2022-01-07,2021-10-05,Second Class,545401,Elizabeth Moreno,Consumer,United Kingdom,Tinachester,North Carolina,36782,South,857ea257-53d5-4564-85fd-6dc3254ed110,Technology,Accessories,Synergized directional process improvement,313.78,1,0.19,98.0
3652,1d8b60cf-2e65-4d9f-bd4b-31f7f6ece33d,2021-11-09,2022-12-06,Second Class,723338,Heidi Lopez,Corporate,Puerto Rico,Michelleborough,Georgia,02274,West,61bcf758-7a18-4063-929b-eba7a8475cff,Office Supplies,Chairs,Public-key tertiary monitoring,722.14,10,0.13,68.9
3653,2cf723d8-8f9f-4c26-b941-d7b9ed8fe8b8,2022-09-01,2021-06-02,Second Class,747229,Jamie Miller,Home Office,British Indian Ocean Territory (Chagos Archipelago),Ambertown,Florida,79167,South,9d7d27ae-ddcc-4b9d-aa75-67dff70ef4a3,Technology,Chairs,Mandatory neutral leverage,250.69,2,0.26,16.12
3654,a13cf754-ea9e-44c0-8a43-9468a72578b0,2021-09-13,2022-11-15,First Class,551790,Matthew Cook,Consumer,Belize,Martinezfurt,Alabama,29402,North,4d554f7d-3000-49f3-8cf2-6bf20a9c877d,Office Supplies,Chairs,Monitored actuating open architecture,573.31,10,0.35,56.22
3655,e8347c35-ab8f-46e8-85ce-35a4e7d8882c,2022-11-27,2022-02-20,First Class,580831,Karen Stokes,Consumer,Cocos (Keeling) Islands,Lake Raven,Indiana,96434,South,89eb3d33-dd24-4c30-ad65-266dcbf0007e,Technology,Copiers,Seamless content-based help-desk,897.46,7,0.33,21.06
3656,928b1874-d60d-4270-ae4d-aeabd3f2945f,2022-05-13,2022-11-23,Standard Class,360115,Joshua Rollins,Corporate,South Georgia and the South Sandwich Islands,Lake Shawnside,Illinois,10823,West,de60d0bf-cca1-4b73-be66-2ed09804a0f8,Technology,Bookcases,Public-key systematic project,603.62,3,0.24,5.51
3657,937f8e25-1504-4a70-ba2f-eed5c3939c75,2023-03-19,2021-09-16,Second Class,837835,Stephanie Abbott,Home Office,Palau,Gillespiestad,Wisconsin,71990,East,bd8e5f45-29c9-4339-845d-1589f0428b88,Technology,Tables,Proactive analyzing focus group,28.6,8,0.24,43.23
3658,7748a490-9dc8-4c0a-b3be-24e3e9ba25af,2022-10-28,2021-12-12,Same Day,178010,Russell Smith,Consumer,Cape Verde,North Katrinashire,Ohio,87556,East,70406b68-f8b6-454f-b4f1-51738f1bf870,Furniture,Tables,Polarized global solution,881.38,3,0.35,48.26
3659,7bbe508d-93fc-4b90-8786-dbd314a635a1,2021-09-26,2022-06-25,Second Class,379188,Anthony Mckinney,Corporate,Jersey,Aaronhaven,Iowa,23525,East,fa1018ab-b86b-40f1-a0ee-671cc6fca31b,Furniture,Chairs,Total clear-thinking moderator,812.16,6,0.46,36.62
3660,46ca3ad5-597c-4d1d-81ba-6560c309900d,2023-04-12,2023-01-14,Second Class,384142,Daniel Nielsen,Consumer,India,Smithberg,Wyoming,06829,North,4b01b1c1-4f93-4497-949c-8ba8c1db3903,Furniture,Storage,Phased 24/7 complexity,382.3,2,0.07,82.53
3661,29d79145-424f-4e68-a7ec-d26150024768,2022-09-09,2023-02-27,Second Class,916431,Christian Bush,Consumer,Pakistan,Port Vincentborough,New Hampshire,16306,North,f4b248d4-2f60-4d6f-bba1-cbdec80d51c3,Technology,Bookcases,Decentralized optimal service-desk,471.4,10,0.32,80.09
3662,1090dbb2-5404-47f5-92a5-6e7c5497d8d9,2021-07-27,2023-04-13,Standard Class,430563,Brittany Browning,Home Office,Malaysia,New Timothy,Wyoming,99893,South,43551ca7-167e-4c98-9349-803b2c46fb4c,Furniture,Accessories,Expanded even-keeled Local Area Network,457.87,7,0.46,77.05
3663,14c93acb-a583-4dfb-92e3-a254e25bc957,2022-02-11,2023-03-12,First Class,720742,Johnny Weeks,Corporate,Latvia,Andreafurt,Virginia,47782,East,06d4ce0c-80db-41e9-bf01-6017418a8ca1,Office Supplies,Chairs,Reduced real-time success,634.94,2,0.08,50.54
3664,670d77b5-2a90-49ba-b954-23946907988d,2021-10-29,2021-12-28,Same Day,819752,Andrew Murray,Consumer,Jamaica,Stevensstad,Tennessee,87144,South,f0c23889-8c38-4dcd-86d1-f5e758bd3922,Office Supplies,Storage,Multi-lateral reciprocal matrix,113.27,8,0.43,62.77
3665,0c6ab585-f8f5-4ec3-872a-77ed1f5aa472,2023-03-29,2022-09-12,Same Day,840379,Melissa Perez,Corporate,Lao People's Democratic Republic,Christophermouth,Connecticut,44707,North,46cbd6c2-515a-49d6-a6dd-a47a23ba212e,Office Supplies,Storage,Diverse zero-defect middleware,918.7,2,0.14,73.95
3666,99fcf7cd-b5ab-459e-8079-9a189c9489a8,2021-09-14,2021-05-08,Second Class,752300,Steven Patterson,Consumer,Togo,Wagnerborough,Michigan,27169,North,f7a359bc-0d3c-4e62-beee-5ed04e958f39,Office Supplies,Chairs,Synergized tangible open architecture,268.03,1,0.09,4.45
3667,5b11ee97-739b-4fb4-be4d-9642214be7a9,2022-12-06,2022-04-28,Same Day,470396,Karen Escobar,Corporate,Gibraltar,Benjaminport,Oregon,31738,East,4f8b00fa-0bbe-4fc6-a522-1e73a06c5146,Technology,Bookcases,Quality-focused 4thgeneration algorithm,300.84,5,0.05,62.56
3668,e4d3efdd-dadb-460c-b048-8a7b08787c0f,2023-01-18,2023-04-01,Standard Class,224574,Ruben Calhoun,Consumer,Cocos (Keeling) Islands,New Natalie,Oregon,44936,West,a76c809e-5fe8-4aae-acda-12540fa80554,Furniture,Accessories,Ergonomic encompassing Graphic Interface,608.76,6,0.47,90.04
3669,3fb99bac-2e99-4465-b4c9-177cec83ec82,2022-05-13,2022-09-07,Standard Class,267520,Angela Case,Home Office,Norfolk Island,Lake Bryan,Delaware,40016,West,e57481f7-1c52-4c9a-b8ac-07afad9eeb84,Furniture,Phones,Secured real-time policy,41.31,5,0.25,66.26
3670,2e6a19d0-de55-4424-a968-10bc9380eeb1,2021-08-29,2021-04-25,Same Day,545796,Julie Mcdaniel,Consumer,Albania,East Duane,Minnesota,84526,South,5eff86a3-9f75-4f8f-ac09-a64f1998d4f2,Technology,Chairs,Profound zero administration productivity,844.01,9,0.06,29.74
3671,c9087442-114f-4d99-a4ae-491bd12c6bc0,2021-12-26,2021-12-03,First Class,266362,Holly Dixon,Corporate,French Guiana,Stevensstad,Florida,62860,South,7aa1a0ba-2b18-4879-92c8-9025af6b788d,Office Supplies,Phones,Quality-focused discrete synergy,593.84,8,0.43,43.25
